n,events,non_events,responders,prevalence,p_base,p_event,p_fisher,or,ci.low,ci.high
440,211,229,124,0.5,0.2,0.4,1.95592945635871e-05,2.56203619817635,1.63486734994711,4.05330400173705
440,4,436,89,0.01,0.2,0.2,0.183604687023257,3.99446842063351,0.285847922553,55.7735532101769
440,24,416,88,0.05,0.2,0.2,0.798300466043073,0.790876275949887,0.191462504938755,2.44911401840566
440,43,397,91,0.1,0.2,0.2,0.692097738222805,1.18176035345126,0.498063719178151,2.58355107953768
440,121,319,88,0.3,0.2,0.2,0.689008505767134,1.13412457709916,0.648679314815799,1.94408085805586
440,212,228,99,0.5,0.2,0.2,0.209853483192411,0.741685283138558,0.458806653331128,1.1921296961813
440,8,432,68,0.01,0.2,0.1,1,0.778659800884844,0.0170172533497568,6.22115312293226
440,24,416,88,0.05,0.2,0.1,0.0618222657585217,0.164811056921416,0.00395050834061481,1.04436214226722
440,51,389,90,0.1,0.2,0.1,0.000740590197458165,0.139979608125045,0.0161602511090579,0.552360984627537
440,119,321,82,0.3,0.2,0.1,8.0685997547119e-06,0.205561322138189,0.0774034894202023,0.464343023379802
440,204,236,74,0.5,0.2,0.1,0.0405830162481503,0.57281666385521,0.32615002139185,0.987992499505211
440,5,435,91,0.01,0.2,0.01,0.588412281077432,0,0,4.19787700574466
440,22,418,88,0.05,0.2,0.01,0.0113893374677995,0,0,0.702810139877021
440,39,401,88,0.1,0.2,0.01,0.000198791827892236,0,0,0.362876932953204
440,126,314,62,0.3,0.2,0.01,4.85624764858935e-09,0.0333034169210422,0.000824773137005535,0.19763928029782
440,218,222,50,0.5,0.2,0.01,3.58255650990538e-12,0.0522113639938157,0.0102145983796418,0.16656474655211
440,5,435,91,0.01,0.2,0,0.588412281077432,0,0,4.19787700574466
440,24,416,96,0.05,0.2,0,0.00387498711278495,0,0,0.567966962696866
440,54,386,83,0.1,0.2,0,8.37480096483898e-06,0,0,0.265952583041898
440,138,302,66,0.3,0.2,0,1.71581029167845e-12,0,0,0.100734500404449
440,197,243,49,0.5,0.2,0,3.55838721890898e-14,0,0,0.078779874882034
460,4,456,174,0.01,0.4,0.4,0.302301987417208,0,0,2.48441894335823
460,26,434,185,0.05,0.4,0.4,0.0374647111336678,2.50370899688136,1.03996352282965,6.32701919860301
460,42,418,180,0.1,0.4,0.4,1,0.953188471776893,0.462524604631667,1.91046924218349
460,139,321,183,0.3,0.4,0.4,0.254592828741664,1.27493982412108,0.833459158291752,1.94699492563186
460,238,222,193,0.5,0.4,0.4,0.395052364166676,0.840909833663032,0.570307468170504,1.23894671397484
460,8,452,192,0.01,0.4,0.2,1,0.835249149869032,0.128129136874813,4.35258559985041
460,23,437,159,0.05,0.4,0.2,0.00616844771464826,0.170329002916259,0.0191207821975555,0.7117943575241
460,35,425,166,0.1,0.4,0.2,0.0439611805065374,0.418934951535337,0.150874499438778,1.01101945181835
460,138,322,167,0.3,0.4,0.2,2.05089002281093e-05,0.375865063080679,0.22824617412573,0.605792646909544
460,238,222,119,0.5,0.4,0.2,4.9054080682881e-07,0.331555563578037,0.20664294366589,0.525054043646082
460,4,456,186,0.01,0.4,0.1,0.150984960224185,0,0,2.22533115390681
460,18,442,170,0.05,0.4,0.1,0.000256719970373924,0,0,0.370743795847642
460,51,409,188,0.1,0.4,0.1,4.83684353146889e-09,0.0759362193555621,0.0149235150674621,0.241758218965514
460,129,331,150,0.3,0.4,0.1,2.28331525209579e-17,0.0757593009753968,0.0289393757890055,0.16772317664378
460,218,242,119,0.5,0.4,0.1,1.49314408753245e-07,0.307299490490461,0.187531808726218,0.494285105326525
460,5,455,178,0.01,0.4,0.01,0.161672535748608,0,0,1.72078679387148
460,33,427,174,0.05,0.4,0.01,8.4866228618838e-08,0,0,0.175477169148924
460,46,414,167,0.1,0.4,0.01,1.68859728480689e-07,0.0688295316520604,0.00796429350954051,0.270206715103787
460,158,302,122,0.3,0.4,0.01,1.56263056612933e-25,0.00958435083902076,0.0002434593881174,0.0558136086926311
460,240,220,110,0.5,0.4,0.01,5.33437337787163e-36,0.0183722722958846,0.00477965743002766,0.0502918233243053
460,3,457,192,0.01,0.4,0,0.268883205456096,0,0,3.37400248141813
460,26,434,156,0.05,0.4,0,1.92506837957699e-05,0,0,0.277144428332508
460,30,430,167,0.1,0.4,0,1.29303136825168e-06,0,0,0.210251437221932
460,146,314,121,0.3,0.4,0,1.10505557365434e-24,0,0,0.0420476972594835
460,247,213,87,0.5,0.4,0,5.56339120024876e-35,0,0,0.0227383854422056
460,8,452,90,0.01,0.2,0.4,0.0508135650735889,4.23745584000147,0.773157439945513,23.2272994724125
460,20,440,88,0.05,0.2,0.4,0.00619806573399494,3.72431346495971,1.31643610215054,10.2668283972934
460,44,416,82,0.1,0.2,0.4,0.000125825664166625,3.79274902455391,1.84464871666882,7.67476476857368
460,148,312,110,0.3,0.2,0.4,0.0473568188735577,1.57534142291454,0.982129906778466,2.51445453892815
460,213,247,124,0.5,0.2,0.4,0.000511078142967133,2.09412570718623,1.35079151971382,3.26681295402758
460,2,458,85,0.01,0.2,0.2,1,0,0,23.5727223014234
460,15,445,85,0.05,0.2,0.2,0.494414424293077,1.63211653391216,0.369615034835771,5.68701734561451
460,47,413,96,0.1,0.2,0.2,1,1.0275957043684,0.43770715886811,2.21434583146341
460,134,326,104,0.3,0.2,0.2,0.177693930001726,1.39274876473483,0.845878615315728,2.2706033740453
460,216,244,97,0.5,0.2,0.2,0.359682511373178,1.26184592941192,0.785974330126323,2.02861860232973
460,7,453,86,0.01,0.2,0.1,0.357170496528558,0,0,3.02175108290446
460,22,438,92,0.05,0.2,0.1,0.275553393188275,0.387257307162909,0.0431113624050437,1.64278030598516
460,60,400,84,0.1,0.2,0.1,0.370702718237769,0.656442661662827,0.258377429585621,1.46879529689601
460,137,323,77,0.3,0.2,0.1,0.000325665228390161,0.301513180840775,0.133678792019835,0.615211544669678
460,214,246,58,0.5,0.2,0.1,0.00490906829824156,0.432226333339173,0.222415067517946,0.808221502123168
460,2,458,97,0.01,0.2,0.01,0.377635691957941,3.75661948443084,0.0475466362779242,296.066506024152
460,22,438,88,0.05,0.2,0.01,0.0117845980761588,0,0,0.745057147432953
460,46,414,90,0.1,0.2,0.01,0.00509741561973821,0.168784367545342,0.0194527616025474,0.669499341537745
460,148,312,66,0.3,0.2,0.01,8.52181759836553e-13,0,0,0.0977794217040856
460,230,230,40,0.5,0.2,0.01,3.31919164781926e-10,0.0445271598472337,0.00515205461537806,0.176153312270685
460,3,457,88,0.01,0.2,0,1,0,0,10.2785158592516
460,16,444,84,0.05,0.2,0,0.0522348687447899,0,0,1.13989109220172
460,36,424,86,0.1,0.2,0,0.000599683542279404,0,0,0.436024762560518
460,145,315,58,0.3,0.2,0,9.86874406665022e-11,0,0,0.119053543186926
460,225,235,31,0.5,0.2,0,3.97631071123929e-10,0,0,0.116912861624657
480,6,474,187,0.01,0.4,0.4,0.682192838287353,1.5744897074131,0.208648154875784,11.8860796597257
480,29,451,182,0.05,0.4,0.4,0.435866739785578,1.35485175390388,0.583830269579587,3.08865914024635
480,48,432,181,0.1,0.4,0.4,0.638012046474791,1.2018264279958,0.61992308789545,2.293468881559
480,126,354,210,0.3,0.4,0.4,0.250148930022615,1.29046327494973,0.84004308728786,1.98181450752717
480,233,247,204,0.5,0.4,0.4,0.580943017808755,0.90206047465159,0.617478753934191,1.31687963057002
480,5,475,160,0.01,0.4,0.2,0.174720653599501,0,0,2.17656449399617
480,20,460,182,0.05,0.4,0.2,0.00835998648013598,0.173292584824586,0.0192814545296515,0.737810750882993
480,42,438,187,0.1,0.4,0.2,0.0457885066150382,0.461488033351923,0.197147226356782,0.992462365243701
480,146,334,155,0.3,0.4,0.2,0.00290775530620774,0.508161082754568,0.313900100444036,0.808016078335474
480,236,244,145,0.5,0.4,0.2,6.54930297291768e-05,0.440667711132177,0.287384820618589,0.670532410834847
480,3,477,208,0.01,0.4,0.1,1,0.652732082879703,0.0110075181474306,12.6182229193832
480,25,455,181,0.05,0.4,0.1,0.00543247283150947,0.212726119066793,0.0401817607601053,0.723537104732826
480,56,424,182,0.1,0.4,0.1,3.03440399637586e-06,0.169574494294209,0.0581311496562069,0.40765042715661
480,141,339,156,0.3,0.4,0.1,9.43317203850277e-14,0.139715505706939,0.0695430662173266,0.260053746320762
480,236,244,122,0.5,0.4,0.1,1.28144479669029e-14,0.16929461354297,0.098604468346845,0.281756130956626
480,4,476,196,0.01,0.4,0.01,0.148786801695161,0,0,2.18887762705285
480,18,462,199,0.05,0.4,0.01,8.35792561550897e-05,0,0,0.305942896147051
480,38,442,177,0.1,0.4,0.01,1.55759881833564e-08,0,0,0.155674186395578
480,145,335,149,0.3,0.4,0.01,5.56435129964589e-26,0.0179504214350818,0.00212383908683655,0.0681624614288411
480,232,248,98,0.5,0.4,0.01,1.03106977195045e-31,0.00678836311343952,0.000174359684072289,0.0396353653019346
480,5,475,193,0.01,0.4,0,0.0855326634584592,0,0,1.61476114625042
480,24,456,167,0.05,0.4,0,3.19640884870108e-05,0,0,0.292990032591333
480,49,431,167,0.1,0.4,0,3.14514070093823e-10,0,0,0.126158441509428
480,145,335,143,0.3,0.4,0,2.51043549923005e-28,0,0,0.0355116158663047
480,237,243,95,0.5,0.4,0,9.7873775371957e-34,0,0,0.0253829190771046
480,4,476,100,0.01,0.2,0.4,1,1.26868629244023,0.0239405108971703,15.9939126694589
480,27,453,114,0.05,0.2,0.4,0.058869611996166,2.33129151281159,0.946540607747798,5.54328512594779
480,53,427,99,0.1,0.2,0.4,5.50853283783912e-06,4.24213964804014,2.23483392263824,8.0352758187115
480,142,338,136,0.3,0.2,0.4,7.62784479813192e-06,2.63500942543058,1.69490182409978,4.10115127252022
480,239,241,150,0.5,0.2,0.4,1.34618737266958e-05,2.41852442885303,1.59575990093523,3.6929006649606
480,5,475,111,0.01,0.2,0.2,0.327520294203383,2.23407983317319,0.184402647233418,19.7573995077278
480,26,454,98,0.05,0.2,0.2,0.451304423197157,1.46833669056898,0.505792359909683,3.78720960427705
480,49,431,97,0.1,0.2,0.2,0.707610574676705,1.1608481134104,0.51341582558228,2.43685578755723
480,156,324,96,0.3,0.2,0.2,0.0675149761905988,1.55992872386032,0.95385967024471,2.53497394058031
480,243,237,94,0.5,0.2,0.2,0.0855032802156029,0.668333038390803,0.411645063907335,1.07823663570928
480,7,473,99,0.01,0.2,0.1,0.637339645797265,1.54892223929407,0.145392273380077,9.63703281822467
480,24,456,75,0.05,0.2,0.1,0.150435151889292,0.224870856568604,0.00538047400527604,1.42952355994465
480,43,437,84,0.1,0.2,0.1,0.204420739686092,0.458315542802472,0.115661928491124,1.32419293068514
480,139,341,80,0.3,0.2,0.1,0.0304648442172615,0.514293116011299,0.261766350180592,0.955738043540419
480,230,250,74,0.5,0.2,0.1,0.00512770439674398,0.46674166529262,0.263668088464242,0.80764395770607
480,5,475,100,0.01,0.2,0.01,0.588759402189766,0,0,4.15795222174966
480,27,453,96,0.05,0.2,0.01,0.00460418182267374,0,0,0.558019602198844
480,45,435,96,0.1,0.2,0.01,4.32526292441636e-05,0,0,0.309622133882839
480,157,323,77,0.3,0.2,0.01,1.16313405678596e-13,0.0209138878427429,0.000522282953799563,0.122823468419892
480,240,240,65,0.5,0.2,0.01,1.39448977553478e-18,0.0237333353066259,0.00277758648306931,0.091490387703279
480,3,477,115,0.01,0.2,0,1,0,0,7.7024395054783
480,22,458,100,0.05,0.2,0,0.00688950209480882,0,0,0.6690610190626
480,52,428,76,0.1,0.2,0,0.00015609919017474,0,0,0.351105403515742
480,141,339,72,0.3,0.2,0,1.9256180771012e-12,0,0,0.101850936664101
480,245,235,40,0.5,0.2,0,6.15431527274125e-14,0,0,0.0785008355815585
500,5,495,206,0.01,0.4,0.4,0.407054077445959,2.15427562092886,0.244509487857345,26.0128030260502
500,16,484,195,0.05,0.4,0.4,0.193043401547702,2.05684718844599,0.66879852244392,6.6181689424022
500,47,453,194,0.1,0.4,0.4,0.271517950940135,1.43655726814602,0.746854925462725,2.74699514131326
500,145,355,190,0.3,0.4,0.4,0.611822474251147,1.12598981744816,0.741743847503892,1.70316031128277
500,253,247,197,0.5,0.4,0.4,0.0354631449485213,0.675777965373619,0.463127494088877,0.984032277236616
500,4,496,204,0.01,0.4,0.2,0.149035142744338,0,0,2.19216505525236
500,20,480,199,0.05,0.4,0.2,0.0045182176874471,0.160037143931738,0.0178297778973066,0.680620351603408
500,64,436,187,0.1,0.4,0.2,0.00223843127749441,0.38448375783256,0.186098404011177,0.743503584915899
500,164,336,150,0.3,0.4,0.2,0.000385153446024699,0.448550365163103,0.2770437104847,0.71206746118304
500,235,265,152,0.5,0.4,0.2,7.38292563796713e-09,0.307375659504034,0.197616707892318,0.471930114961558
500,4,496,213,0.01,0.4,0.1,0.139986961875558,0,0,2.03485793226947
500,31,469,185,0.05,0.4,0.1,9.799155886846e-06,0.051794009964005,0.00126320861056537,0.317245702048459
500,42,458,190,0.1,0.4,0.1,3.94003445845322e-05,0.15435361827663,0.0393525169181212,0.439312513800624
500,140,360,142,0.3,0.4,0.1,1.59078340160913e-07,0.260422211305599,0.140453869298913,0.45851847031357
500,260,240,118,0.5,0.4,0.1,1.79793187887751e-16,0.148712994802005,0.0858868987323174,0.249049225849169
500,7,493,198,0.01,0.4,0.01,0.0457065243253892,0,0,1.04798875927052
500,25,475,199,0.05,0.4,0.01,2.50731379785083e-06,0,0,0.224494621382205
500,48,452,172,0.1,0.4,0.01,2.48788507542264e-08,0.0350794489654628,0.000866566902407228,0.209312326450252
500,154,346,138,0.3,0.4,0.01,2.81187675288317e-25,0.0100216720653139,0.000254636822627801,0.0581761683732341
500,237,263,93,0.5,0.4,0.01,1.17430148166854e-28,0.00792661644805175,0.000202413042253007,0.0462328326251003
500,3,497,204,0.01,0.4,0,0.27393987975952,0,0,3.50816102435045
500,29,471,207,0.05,0.4,0,1.39658455282263e-07,0,0,0.176149946015022
500,43,457,216,0.1,0.4,0,6.99074908048109e-12,0,0,0.101883101401528
500,147,353,132,0.3,0.4,0,1.33370058121133e-24,0,0,0.0436719876038968
500,265,235,98,0.5,0.4,0,8.99104681308956e-39,0,0,0.0203686907663695
500,5,495,106,0.01,0.2,0.4,0.287144563536844,2.50070580235404,0.206362186438087,22.1262675531507
500,26,474,105,0.05,0.2,0.4,0.0434953243700533,2.48783296807011,0.976159583852663,6.0490706554243
500,42,458,102,0.1,0.2,0.4,0.00204251133028273,2.9755477435986,1.43965050564926,6.03016397812508
500,144,356,124,0.3,0.2,0.4,6.20200951082525e-09,3.57475418127456,2.27913491109643,5.62585904258618
500,229,271,152,0.5,0.2,0.4,2.49616126277315e-06,2.55212104639665,1.69692160347355,3.86232392064868
500,2,498,98,0.01,0.2,0.2,1,0,0,21.9075365683361
500,21,479,100,0.05,0.2,0.2,0.77992917767913,0.656857561886769,0.121500729476669,2.31707709974517
500,55,445,103,0.1,0.2,0.2,0.595952609180605,1.22040546717926,0.575755705204288,2.438723166991
500,143,357,107,0.3,0.2,0.2,0.469121593366046,1.21301515637772,0.738081190423071,1.96800991170604
500,258,242,86,0.5,0.2,0.2,0.723335779376223,1.0955496494655,0.670072354699556,1.79688526975077
500,7,493,96,0.01,0.2,0.1,1,0.698698465102261,0.0150276512512655,5.86307624762604
500,25,475,107,0.05,0.2,0.1,0.131040739450825,0.306923399675046,0.034517391113841,1.27595889463629
500,40,460,90,0.1,0.2,0.1,0.518518753414079,0.630778039467352,0.187351795012095,1.68420446078811
500,142,358,89,0.3,0.2,0.1,0.301033153430477,0.74058831316292,0.411881637227008,1.28844581280107
500,257,243,85,0.5,0.2,0.1,0.0430339247616556,0.609174508453829,0.367216459757771,1.00175899054306
500,5,495,89,0.01,0.2,0.01,0.59146318126936,0,0,5.06263407652355
500,35,465,93,0.05,0.2,0.01,0.00105138318241017,0,0,0.456055839500659
500,54,446,72,0.1,0.2,0.01,0.0031968113473712,0.0998853495480903,0.00244697153423913,0.602227903074171
500,142,358,86,0.3,0.2,0.01,6.83218271912379e-13,0.0228581211560903,0.000570899833226909,0.13389371101804
500,235,265,68,0.5,0.2,0.01,1.62182972736237e-19,0.0127008074287537,0.000319143917288714,0.0746429312398287
500,4,496,109,0.01,0.2,0,0.58118601655081,0,0,5.4501205403014
500,28,472,81,0.05,0.2,0,0.0139123121439858,0,0,0.698596059472907
500,51,449,87,0.1,0.2,0,5.11828556464596e-05,0,0,0.320837765512309
500,166,334,68,0.3,0.2,0,1.23337205196092e-13,0,0,0.0912118428812416
500,245,255,46,0.5,0.2,0,4.4809803229833e-15,0,0,0.0726629667921211
20,0,20,,0.01,0.4,0.4,1,,,
20,1,19,10,0.05,0.4,0.4,1,0,0,39.0005499686928
20,3,17,7,0.1,0.4,0.4,1,0.920612484203783,0.0133487446471193,21.370469504137
20,6,14,6,0.3,0.4,0.4,1,1.23583844228389,0.0807769934579586,13.8243048610106
20,11,9,12,0.5,0.4,0.4,0.361848059061681,3.12592521387164,0.374082656442655,32.235998169549
20,0,20,,0.01,0.4,0.2,1,,,
20,1,19,9,0.05,0.4,0.2,1,0,0,47.6319350473613
20,1,19,4,0.1,0.4,0.2,1,0,0,155.623100303952
20,5,15,8,0.3,0.4,0.2,1,1,0.0647983760591051,11.8203717673364
20,9,11,8,0.5,0.4,0.2,1,1.37644197263497,0.16388497850571,11.9080124926794
20,1,19,12,0.01,0.4,0.1,0.4,0,0,26.0001586923748
20,0,20,,0.05,0.4,0.1,1,,,
20,2,18,11,0.1,0.4,0.1,0.189473684210526,0,0,4.23198799386641
20,4,16,5,0.3,0.4,0.1,0.530443756449949,0,0,4.75495546158831
20,10,10,6,0.5,0.4,0.1,0.628482972136223,0.394178662014479,0.026894254787677,3.88582019227788
20,0,20,,0.01,0.4,0.01,1,,,
20,1,19,9,0.05,0.4,0.01,1,0,0,47.6319350473613
20,2,18,6,0.1,0.4,0.01,1,0,0,12.8359977377436
20,8,12,7,0.3,0.4,0.01,0.0146542827657379,0,0,0.70921204852719
20,8,12,5,0.5,0.4,0.01,0.0546955624355006,0,0,1.39245944771356
20,1,19,6,0.01,0.4,0,1,0,0,90.8722109533464
20,2,18,6,0.05,0.4,0,1,0,0,12.8359977377436
20,3,17,9,0.1,0.4,0,0.218421052631579,0,0,2.82132524322669
20,4,16,7,0.3,0.4,0,0.248710010319917,0,0,2.68825144232265
20,8,12,3,0.5,0.4,0,0.242105263157895,0,0,3.54320235430286
20,0,20,,0.01,0.2,0.4,1,,,
20,0,20,,0.05,0.2,0.4,1,,,
20,1,19,2,0.1,0.2,0.4,0.1,Inf,0.230769205729168,Inf
20,2,18,4,0.3,0.2,0.4,0.0315789473684211,Inf,0.865814702793642,Inf
20,11,9,7,0.5,0.2,0.4,1,1.13526317990977,0.127700768379123,11.1346922857003
20,0,20,,0.01,0.2,0.2,1,,,
20,2,18,2,0.05,0.2,0.2,1,0,0,61.2984865237653
20,5,15,3,0.1,0.2,0.2,0.539473684210526,0,0,7.75286707856178
20,4,16,4,0.3,0.2,0.2,1,1.41631136906586,0.0206952858708561,27.6367489087875
20,13,7,4,0.5,0.2,0.2,0.586790505675955,0.474179518460693,0.0267253004253276,8.31211163024323
20,0,20,,0.01,0.2,0.1,1,,,
20,3,17,6,0.05,0.2,0.1,1,1.1888021279627,0.0169897898222851,28.1805140447235
20,1,19,6,0.1,0.2,0.1,1,0,0,90.8722109533464
20,9,11,1,0.3,0.2,0.1,1,0,0,47.6319350473613
20,14,6,4,0.5,0.2,0.1,0.267492260061919,Inf,0.284337090271173,Inf
20,0,20,,0.01,0.2,0.01,1,,,
20,1,19,3,0.05,0.2,0.01,1,0,0,220.242914979755
20,3,17,4,0.1,0.2,0.01,1,0,0,10.9056832695334
20,1,19,5,0.3,0.2,0.01,1,0,0,116.788321167884
20,8,12,3,0.5,0.2,0.01,0.242105263157895,0,0,3.54320235430286
20,0,20,,0.01,0.2,0,1,,,
20,2,18,3,0.05,0.2,0,1,0,0,34.3974904738654
20,3,17,1,0.1,0.2,0,1,0,0,220.242914979756
20,5,15,2,0.3,0.2,0,1,0,0,16.8308593038284
20,3,17,3,0.5,0.2,0,1,0,0,16.9782567642058
40,0,40,,0.01,0.4,0.4,1,,,
40,1,39,20,0.05,0.4,0.4,1,0,0,39.0005499686927
40,3,37,12,0.1,0.4,0.4,0.540890688259109,0,0,5.7242237353004
40,17,23,17,0.3,0.4,0.4,0.525362837810001,0.602853620749534,0.133080687012085,2.55356591928602
40,23,17,9,0.5,0.4,0.4,0.707120582120582,1.62705960793007,0.282562759212662,11.9058721536146
40,1,39,15,0.01,0.4,0.2,1,0,0,64.9350649350644
40,3,37,19,0.05,0.4,0.2,1,0.535982497349753,0.00848844978855784,11.1407919144841
40,3,37,12,0.1,0.4,0.2,0.540890688259109,0,0,5.7242237353004
40,12,28,12,0.3,0.4,0.2,0.724619236837405,0.7097398358714,0.0995275327529415,3.86152012754478
40,27,13,9,0.5,0.4,0.2,1,0.953551819690069,0.15997342534407,7.11063567356923
40,0,40,,0.01,0.4,0.1,1,,,
40,3,37,16,0.05,0.4,0.1,1,0.73886240775688,0.0116693742078853,15.4094492088323
40,4,36,12,0.1,0.4,0.1,1,0.762583578821963,0.0132484273525332,10.7872343341
40,9,31,12,0.3,0.4,0.1,0.233181323738599,0.23426140368944,0.00470681857301194,2.16216621296165
40,15,25,19,0.5,0.4,0.1,0.0550480263355681,0.251626651440951,0.044953237042994,1.15962960650235
40,0,40,,0.01,0.4,0.01,1,,,
40,3,37,16,0.05,0.4,0.01,0.261538461538461,0,0,3.59119334753116
40,1,39,17,0.1,0.4,0.01,1,0,0,52.7220630372495
40,12,28,8,0.3,0.4,0.01,0.0789892059241904,0,0,1.2088616322807
40,21,19,8,0.5,0.4,0.01,0.000982800982800982,0,0,0.390050166763896
40,0,40,,0.01,0.4,0,1,,,
40,0,40,,0.05,0.4,0,1,,,
40,4,36,17,0.1,0.4,0,0.122934675566255,0,0,1.96292143870789
40,11,29,11,0.3,0.4,0,0.0186264612760169,0,0,0.836865930376102
40,18,22,9,0.5,0.4,0,0.00199693620746252,0,0,0.460852707257226
40,0,40,,0.01,0.2,0.4,1,,,
40,1,39,8,0.05,0.2,0.4,1,0,0,155.623100303948
40,3,37,9,0.1,0.2,0.4,1,0,0,8.67988498799856
40,7,33,6,0.3,0.2,0.4,0.567173651384178,0,0,4.2080747179091
40,15,25,7,0.5,0.2,0.4,0.000345159400886955,Inf,3.40405374287571,Inf
40,0,40,,0.01,0.2,0.2,1,,,
40,1,39,10,0.05,0.2,0.2,1,0,0,116.788321167881
40,4,36,9,0.1,0.2,0.2,1,1.16199063235122,0.0197805186617229,16.9708423929639
40,17,23,7,0.3,0.2,0.2,1,1.01741135150151,0.128092332048562,7.11046348070245
40,15,25,12,0.5,0.2,0.2,0.735745732318722,1.27752681652752,0.249233346652338,6.23280724028051
40,0,40,,0.01,0.2,0.1,1,,,
40,3,37,5,0.05,0.2,0.1,1,0,0,19.1401795659075
40,5,35,2,0.1,0.2,0.1,1,0,0,40.205275393791
40,6,34,10,0.3,0.2,0.1,0.62873399715505,1.60372320978703,0.123449096923655,13.8705288054742
40,17,23,3,0.5,0.2,0.1,0.248076923076923,0,0,3.22186814540324
40,1,39,4,0.01,0.2,0.01,1,0,0,349.090909090908
40,4,36,9,0.05,0.2,0.01,0.557336688915636,0,0,5.40566856871325
40,4,36,10,0.1,0.2,0.01,0.555750082065872,0,0,4.64427797881848
